0,1,0,1,2246.085,2138.654,2501.39,2562.725,2523.336,2535.985,2464.302
0,1,0,2,2255.36930196078,2105.71918431373,2302.45009411765,2526.48235294118,2385.34025098039,2379.45389019608,2205.04614509804
0,1,0,3,2271.19392156863,2108.7537254902,2343.16431372549,2528.22235294118,2387.63294117647,2379.6762745098,2210.72117647059
0,1,0,4,2286.43117647059,2118.33607843137,2362.90529411764,2515.3837254902,2397.31215686275,2384.75647058824,2223.75509803922
0,1,0,5,2290.07470588235,2106.26156862745,2360.51098039216,2505.2205882353,2402.77235294118,2386.96176470588,2244.55235294118
0,1,0,6,2295.44333333333,2114.98392156863,2366.45294117647,2497.07843137255,2410.05941176471,2387.53705882353,2473.40607843137
0,1,0,7,2294.00588235294,2121.97823529412,2441.77921568627,2497.74823529412,2407.95,2387.44117647059,2445.42117647059
0,1,0,8,2292.66352941176,2102.04450980392,2353.80568627451,2497.55764705882,2409.77176470588,2387.05764705882,2237.46078431373
0,1,0,9,2291.80058823529,2101.37352941177,2359.26607843137,2498.22843137255,2407.37470588235,2386.86588235294,2261.99352941176
0,1,0,10,2288.44392156863,2094.18607843137,2363.19568627451,2508.57803921569,2415.99823529412,2397.12058823529,2248.57666666667
0,0.9,0.1,1,2477.43078431372,2124.37352941177,1833.03647058824,2534.07117647059,2454.43294117647,2369.61705882353,2201.23431372549
0,0.9,0.1,2,2478.10176470588,2277.8062745098,2454.81647058824,2516.82235294118,2438.81411764706,2375.17823529412,2254.42254901961
0,0.9,0.1,3,2472.63921568627,2275.6031372549,2454.52882352942,2514.42529411765,2433.92411764706,2372.01411764706,2109.04137254902
0,0.9,0.1,4,2469.28549019608,2277.80588235294,2451.74823529412,2512.60352941177,2431.23941176471,2383.22235294118,2203.53431372549
0,0.9,0.1,5,2468.99745098039,2146.99098039216,1977.07666666667,2511.45294117647,2430.56823529412,2385.33176470588,2194.04725490196
0,0.9,0.1,6,2465.45058823529,2253.27274509804,2445.42,2507.52176470588,2430.37647058824,2384.66058823529,2206.31450980392
0,0.9,0.1,7,2462.57705882353,2244.07137254902,2442.73745098039,2507.61764705883,2432.19823529412,2384.56470588235,2217.23862745098
0,0.9,0.1,8,2464.10862745098,2226.63078431373,2438.90980392157,2507.13823529412,2432.86941176471,2382.26352941176,2192.41862745098
0,0.9,0.1,9,2474.55823529412,2208.23078431373,2436.70470588235,2507.71352941177,2433.82823529412,2382.83882352941,2097.63568627451
0,0.9,0.1,10,2464.77823529412,2148.2368627451,2430.47235294118,2506.46705882353,2439.10117647059,2381.11294117647,2378.43352941177
0,0.8,0.2,1,3267.97352941177,2740.02039215686,2419.35,2512.22,2454.24117647059,2325.14764705883,1718.80176470588
0,0.8,0.2,2,2658.84588235294,2378.04960784314,2412.64647058824,2502.44,2443.79,2346.13588235294,1782.43549019608
0,0.8,0.2,3,2440.82294117647,2154.08490196078,2022.59921568628,2501.86588235294,2439.19705882353,2361.1794117647,1819.90705882353
0,0.8,0.2,4,2327.83294117647,2198.16784313726,2419.35,2501.96156862745,2438.91,2371.43882352941,1862.74529411765
0,0.8,0.2,5,2293.61921568628,2123.12823529412,2193.95078431373,2499.76078431373,2438.04705882353,2375.37,1879.70823529412
0,0.8,0.2,6,2377.18607843137,2228.64137254902,2417.53176470588,2497.84705882353,2438.33470588236,2375.37,1884.59607843137
0,0.8,0.2,7,2276.27235294118,2172.38862745098,2419.25431372549,2501.4831372549,2438.91,2375.56137254902,1935.00450980392
0,0.8,0.2,8,2277.13509803922,2167.50117647059,2419.35,2497.56,2438.91,2375.37,1953.40431372549
0,0.8,0.2,9,2266.49725490196,2156.28862745098,2415.33117647059,2491.61529411765,2438.91,2375.37,1962.31705882353
0,0.8,0.2,10,2279.81862745098,2162.80490196078,2419.82941176471,2488.93058823529,2438.91,2375.37,1973.14666666667
0,0.7,0.3,1,2423.57196078431,2194.52627450981,2414.37352941177,2488.83470588235,2440.44098039216,2362.42588235294,1898.8768627451
0,0.7,0.3,2,2303.49117647059,2126.86705882353,2418.68019607843,2492.28647058823,2438.91,2373.45235294118,1891.97588235294
0,0.7,0.3,3,2240.04666666667,2094.1862745098,2419.35,2492.67,2438.91,2385.14,1907.8831372549
0,0.7,0.3,4,2192.03450980392,2068.98411764706,2422.99352941177,2492.09470588235,2439.00568627451,2386.00294117647,1922.25882352941
0,0.7,0.3,5,2222.89352941177,2073.29450980392,2422.41823529412,2487.58823529412,2438.91,2385.71529411765,1897.43803921569
0,0.7,0.3,6,2313.17019607843,2114.21490196079,2423.28117647059,2485.95823529412,2438.91,2385.14,1890.05803921569
0,0.7,0.3,7,2272.53411764706,2094.37666666667,2405.36215686275,2484.13647058823,2439.19705882353,2385.23588235294,1901.55980392157
0,0.7,0.3,8,2206.69725490196,2063.90235294117,2424.24,2482.89,2439.00568627451,2385.14,1923.40882352941
0,0.7,0.3,9,2219.15509803922,2060.93058823529,2424.24,2482.89,2438.91,2385.14,1933.75901960784
0,0.7,0.3,10,2229.31294117647,2057.09862745098,2425.77411764706,2482.89,2439.00568627451,2385.23588235294,1927.91215686275
0,0.6,0.4,1,2526.30705882353,2260.84294117647,2511.93235294118,2481.74176470588,2447.91294117647,2365.59,2322.2731372549
0,0.6,0.4,2,2530.52352941177,2272.05647058824,2511.64470588235,2479.63666666667,2450.88529411765,2365.59,2314.41588235294
0,0.6,0.4,3,2527.55117647059,2263.81294117647,2502.72764705883,2479.25392156863,2444.2694117647,2365.59,2309.62450980392
0,0.6,0.4,4,2526.88,2268.99058823529,2502.44,2481.74176470588,2443.40725490196,2365.78176470588,2310.58215686275
0,0.6,0.4,5,2526.11294117647,2265.44294117647,2497.75137254902,2482.89,2443.59862745098,2370.09647058823,2310.67823529412
0,0.6,0.4,6,2524.7705882353,2275.88803921569,2494.87529411765,2481.55039215686,2441.30215686275,2370.28823529412,2314.79980392157
0,0.6,0.4,7,2523.62,2285.66411764706,2492.67,2482.89,2441.39784313725,2370.48,2319.4
0,0.6,0.4,8,2520.93745098039,2279.33705882353,2487.01294117647,2480.30647058823,2438.91,2370.48,2321.22078431373
0,0.6,0.4,9,2518.16254901961,2302.24411764706,2482.89,2482.89,2439.10137254902,2371.43882352941,2324.57607843137
0,0.6,0.4,10,2516.15117647059,2289.97882352941,2482.89,2482.89,2438.91,2373.64411764706,2325.24568627451
0,0.5,0.5,1,2511.26019607843,2320.26215686275,2482.89,2469.57235294118,2443.79,2376.61392156863,2304.44901960784
0,0.5,0.5,2,2451.84411764706,2275.79196078431,2482.22019607843,2463.34,2438.91,2370.48,2299.27392156863
0,0.5,0.5,3,2448.68,2274.45215686274,2478.01,2465.54529411765,2434.21176470588,2370.48,2253.94352941176
0,0.5,0.5,4,2447.24176470588,2271.86588235294,2477.53058823529,2468.23,2435.26647058824,2372.97294117647,2325.53254901961
0,0.5,0.5,5,2442.45039215686,2269.56588235294,2473.12,2468.51764705882,2438.81411764706,2375.08235294118,2252.98509803922
0,0.5,0.5,6,2443.59862745098,2269.56588235294,2472.73647058823,2472.92823529412,2438.91,2375.46568627451,2300.61568627451
0,0.5,0.5,7,2439.00568627451,2268.89470588235,2471.29823529412,2473.12,2436.41705882353,2375.56137254902,2313.0731372549
0,0.5,0.5,8,2438.91,2267.84,2469.76411764706,2474.17470588235,2438.04705882353,2376.51823529412,2319.49431372549
0,0.5,0.5,9,2440.24960784314,2269.37411764706,2470.81882352941,2475.80470588235,2438.4305882353,2377.47509803921,2320.93274509804
0,0.5,0.5,10,2439.67549019608,2268.12764705882,2473.02411764706,2476.66764705882,2438.91,2380.25,2318.15294117647
0,0.4,0.6,1,4007.533333,3214.402549,2100.127059,2520.077059,2435.838627,2341.533529,1888.813922
0,0.4,0.6,2,4631.12902,3624.288627,2176.508627,2444.173529,2423.281961,2353.710588,1883.158235
0,0.4,0.6,3,3683.385517,2994.573448,2189.640345,2433.008276,2436.714828,2342.333448,1875.315862
0,0.4,0.6,4,4126.56,3287.716667,2245.988824,2443.79,2423.281765,2357.063922,1905.872157
0,0.4,0.6,5,4130.681176,3268.452549,2284.609412,2448.68,2422.803725,2360.795882,1928.489608
0,0.4,0.6,6,1944.971765,1710.558824,1217.774314,1502.692745,1695.704706,2548.443725,1698.195686
0,0.4,0.6,7,3608.764902,2902.366078,2309.337059,2449.159412,2420.980588,2365.59,1897.149412
0,0.4,0.6,8,3655.051765,2915.395686,2311.254706,2449.638824,2417.053529,2365.494118,1918.426667
0,0.4,0.6,9,3617.005882,2877.064118,2325.339412,2450.597647,2416.287647,2365.59,1937.302549
0,0.4,0.6,10,3557.202549,2824.256471,2314.131176,2450.022353,2413.223137,2365.59,1946.216275
0,0.3,0.7,1,4975.56,3529.602549,1000.134118,1111.685294,1063.38549,953.7501961,624.4605882
0,0.3,0.7,2,4667.546471,3291.165882,796.8680392,784.9852941,773.1976471,687.5207843,407.297451
0,0.3,0.7,3,2492.284902,2004.868627,970.1364706,941.7711765,923.7531373,849.6731373,558.3354902
0,0.3,0.7,4,2343.549804,1908.841569,958.2535294,934.1037255,911.9664706,845.3609804,560.06
0,0.3,0.7,5,4470.895098,3146.551961,759.205098,745.2131373,725.1833333,664.4235294,407.394902
0,0.3,0.7,6,4556.47549019608,3173.38490196079,738.696666666667,734.289019607843,714.833333333334,655.511176470588,400.301764705882
0,0.3,0.7,7,4467.44490196078,3080.61705882353,745.50137254902,761.601176470588,730.454901960784,680.332549019608,422.919803921569
0,0.3,0.7,8,4579.95529411764,3108.50450980392,710.999607843137,724.034117647059,691.354117647059,645.449215686274,394.647647058823
0,0.3,0.7,9,4817.43451,3205.585686,655.3192157,667.1070588,636.9190196,590.3439216,346.4439216
0,0.3,0.7,10,4825.388039,3199.740196,664.9037255,678.2241176,650.144902,603.5701961,360.1484314
0,0.2,0.8,1,2502.63509803922,2203.34431372549,1585.68647058824,1646.44549019608,1596.99509803922,1481.70568627451,1338.33568627451
0,0.2,0.8,2,2539.91549019608,2218.29450980392,1571.98235294118,1585.39901960784,1573.03588235294,1476.62607843137,1325.49431372549
0,0.2,0.8,3,2551.03196078431,2202.57705882353,1584.15274509804,1586.45294117647,1579.16921568627,1493.68509803922,1347.0568627451
0,0.2,0.8,4,2580.07078431372,2199.89352941177,1538.15254901961,1542.2737254902,1534.41490196078,1461.6762745098,1294.92274509804
0,0.2,0.8,5,2604.31745098039,2202.86411764706,1557.89431372549,1564.79352941176,1552.43235294118,1485.8262745098,1318.49901960784
0,0.2,0.8,6,2622.04647058824,2204.8768627451,1566.13647058824,1576.19823529412,1559.14019607843,1497.61352941176,1327.21960784314
0,0.2,0.8,7,2607.2868627451,2186.76352941176,1618.46156862745,1624.59470588235,1602.64960784314,1547.44823529412,1393.34509803922
0,0.2,0.8,8,2584.67117647059,2160.79333333333,1619.22921568627,1630.63294117647,1609.54960784314,1556.26529411765,1396.12470588235
0,0.2,0.8,9,2572.30823529412,2149.48529411765,1649.89529411765,1659.28705882353,1641.27019607843,1588.84960784314,1425.16196078431
0,0.2,0.8,10,2565.11705882353,2138.93882352941,1649.60764705882,1662.35470588235,1643.57039215686,1592.49098039216,1425.73764705882
0,0.1,0.9,1,3538.03568627451,2745.67392156863,1449.3131372549,1520.42235294118,1486.68901960784,1440.30490196078,1052.65274509804
0,0.1,0.9,2,3777.14607843137,2939.64333333333,1802.84901960784,1845.68607843137,1833.80254901961,1784.25666666667,1408.96549019608
0,0.1,0.9,3,3944.37666666667,2976.72843137255,1158.35823529412,1160.75333333333,1148.87098039216,1096.73470588235,831.943921568628
0,0.1,0.9,4,4284.78196078432,3200.60215686275,1053.80196078431,1057.34843137255,1047.19019607843,995.630980392157,734.287843137255
0,0.1,0.9,5,4298.58470588235,3212.96509803922,1039.90509803922,1044.1231372549,1032.62274509804,980.296274509804,725.85568627451
0,0.1,0.9,6,4306.73019607843,3226.57235294118,1048.4362745098,1053.32235294118,1037.98980392157,985.376862745098,728.921176470588
0,0.1,0.9,7,4401.70137254902,3282.92333333333,1020.83509803922,1024.76431372549,1011.25137254902,962.949411764706,701.800392156863
0,0.1,0.9,8,4418.08980392157,3296.53411764706,1015.08490196078,1018.91823529412,1006.93843137255,958.159215686275,706.015098039216
0,0.1,0.9,9,4062.44725490197,3071.0337254902,1128.17215686275,1128.17176470588,1113.50647058823,1070.9562745098,837.214117647059
0,0.1,0.9,10,4163.9362745098,3123.83705882353,1092.51843137255,1093.28509803922,1072.58450980392,1034.82647058824,802.234509803922
0,0,1,1,4975.56,3570.04705882353,881.107647058824,905.258039215686,882.258039215687,836.640392156863,559.485098039216
0,0,1,2,4975.65588235294,3589.98176470588,870.373921568628,892.512352941177,876.794705882353,827.535490196079,561.210196078432
0,0,1,3,4975.56,3581.54647058823,870.278431372549,892.608235294117,877.465882352941,827.246862745098,558.526470588235
0,0,1,4,4975.56,3582.79254901961,872.770392156863,893.183137254902,880.820588235294,829.739411764706,562.360196078431
0,0,1,5,4958.79019607843,3567.74529411765,881.395098039216,902.575098039216,888.678823529412,837.310784313725,572.422156862745
0,0,1,6,4516.79980392157,3303.62490196078,1016.42705882353,1039.71470588235,1024.18921568627,973.300196078431,723.266666666667
0,0,1,7,4238.49411764706,3130.92941176471,1133.43980392157,1154.23647058824,1139.47901960784,1090.02725490196,860.981960784314
0,0,1,8,3370.80450980392,2529.08568627451,1254.28862745098,1277.76764705882,1262.53058823529,1211.16352941176,1012.01823529412
0,0,1,9,3680.44705882353,2695.35941176471,1175.12901960784,1198.89588235294,1182.79647058824,1132.67450980392,922.603529411765
0,0,1,10,3641.53882352941,2682.13372549019,1235.2168627451,1257.64352941176,1243.17117647059,1192.7631372549,994.000588235294
